814ce3ae006db4024cdadd581080aa80f0c35d08295887ef687a44ea905cad51,Malware,trojan
wall,Benign,-
9e5055ea12cb61c8a0ae45132752d90b401416f6ff01c77586221ad4d8812d60,Malware,virus
9e519080767d8f4e61393d76cfda21b49e8dbed0928a8f55b97cdf0f88b62665,Malware,trojan
wrpintapi.dll,Benign,-
sppnp.dll,Benign,-
97eabcce3145628f1f0c6b66857402e48b2d4a852e6b39aafa10c5191496b35a,Malware,adware
92df3bdfbdb1312b98859e2e53d8b8a17f5b9986a6f60666a4b63a9e63898ea7,Malware,worm
97e289bbfa19070b79aff39d9adce80dbe1d01532458262dcd70533be866554b,Malware,trojan
setcifsacl,Benign,-
8d9cd80859e4d9f250cc151c3eba2738a0370be1b701bea4292721a83185a0b9,Malware,trojan
ReportingCSP.dll,Benign,-
97e4aa8f2741de55af87efba94ffa40307d5948004ef7dcd875038e66bc57122,Malware,trojan
98a6d6b6dd2d386e9d131a062c1aa3841bc68fc1baf05e2e3d00e1d0ed67d35a,Malware,trojan
905b107e71505f494ef1bcbf99eb64b4cf574a14c8067ab49d71d2168971a985,Malware,trojan
cluster,Benign,-
905333935023bd8a575bb1274f5367b1e31ec1abb4b712278c292b99186b3036,Malware,trojan
sdrsvc.dll,Benign,-
ddp_ps.dll,Benign,-
8d97c55a4ad575bd9f1846143495c977185966fceab7be36b906687ff367d296,Malware,trojan
Microsoft.BackgroundIntelligentTransfer.Management.resources.dll,Benign,-
9e5544fca12443e68fb48b10308f7cb13bcd7b4419a178c739e857cf73e75ffc,Malware,adware
sxsstore.dll,Benign,-
9e569c0b104ac1da34c41ffb56f7ca0f457deb90d4601637090daa5eb2abc775,Malware,worm
97e25bb2defb0104b8dd016a945567229b8c7e5cc3f0c0f5a4072f3d90f552cc,Malware,adware
WFDSConMgr.dll,Benign,-
97ea9ad7bebd654a9a53a9129a45d32a0498fddad1139d2916c6b1f9c9f8e6d8,Malware,trojan
textinputmethodformatter.dll,Benign,-
w3logsvc.dll,Benign,-
9055dc5bd46aad172378ccaa82721319e6d4665eba8140f9050150f1b3a7abde,Malware,trojan
97ec91e2791d0646434a8368d2bf487809fb5074a5041a80291ba4f92861fc04,Malware,trojan
9e598b28d96986f82449817187171c5e19ed4a5f5da635a7824382eda30ecf54,Malware,worm
98a17d57c58d6e2fb1baa45975634afc1c069d7c526c8d451529676c6f388329,Malware,trojan
mofinstall.dll,Benign,-
97e5c6015110c88061439ead7954e6379a6684f24cd29d9b34b2b1f4f6a003cc,Malware,trojan
9057e77b9ebad0adfa2acde21c955b278465221981c7ce93282579e5b5576ddc,Malware,adware
userdeviceregistration.ngc.dll,Benign,-
NetworkDiagnosticSnapIn.dll,Benign,-
9e5516c04fd48ee4e984ef244418907b257967431d180cb15b91af7e7b20c3a1,Malware,trojan
98a8880710a0e7ab4ea2834505d9a2670ecc00069feae27020eae05c161b06c6,Malware,trojan
98ad5f0bff1dc857cac7f51a07916a8a4569823b8e936a708d7bf83090ec3983,Malware,worm
odbccu32.dll,Benign,-
98a5b184ffd8dd1b13648abc43287532513d0a8726f22246b7de50240f6a34ba,Malware,trojan
98aa17a3d9fd07fdc501559b420cf1547f3b829fe0888f4f49ba7381ffad1f45,Malware,worm
814158fd49d4d4ab3b96f2251c207c96f8f6fe454dcf50eaeabc79634d9727fb,Malware,adware
systemsupportinfo.dll,Benign,-
PresentationFramework.Classic.dll,Benign,-
System.Runtime.Caching.dll,Benign,-
tac,Benign,-
wwaapi.dll,Benign,-
certutil.exe,Benign,-
97e27b0814f53c1f3f894bf62b79fd5d6f79502272ed8a00d31ac6d6633c44c6,Malware,worm
Microsoft.Isam.Esent.Interop.Wsa.ni.dll,Benign,-
92d7a88f7b31c0a2da711f73e5d06b6e07d9ae1fb60c2132526bdd3c54d2fe34,Malware,virus
windows.cortana.desktop.dll,Benign,-
msginit,Benign,-
9e545513b3a4bf5dd0a2cfe6470ddda071053c81cdf84f19da47477de6e6810b,Malware,trojan
9e5977f6b30b744ed96cc4d73bf75761dc2a01bbdb79f12faf708f4850b6848b,Malware,trojan
9e5814ac2e92f9a1484ad2f64a47b40b05630244805025efbfc8dbe6c60c15f2,Malware,trojan
bsd-from,Benign,-
ftp.exe,Benign,-
81402562003607cf62e1739b604dad4ffdc0c72f868d5332d98479060df691c9,Malware,trojan
tdlmigration.dll,Benign,-
wificonfigsp.dll,Benign,-
982a304314edea7209b2fd9dd1c96582e6e5ba131fe3f79116f5d55b7ad5a5e0,Malware,adware
97ec1374eb3c41f4333b472a16c36cd6daf28797cd028d8dad09b9d701b0f9c6,Malware,adware
Microsoft.Office.Tools.Word.Implementation.dll,Benign,-
tokenbinding.dll,Benign,-
fhuxapi.dll,Benign,-
92d3b22f654074f70f89541e9e7a0bcddf02a911a7c9aa9e60405a6f5a01cd91,Malware,trojan
98ac604f4764b397e0ab3834aafdf329ab77f980e9ce6f777d84bf35abf1ef82,Malware,trojan
9e56958b9fc7eab54708dcc33875281c3d4b9bd4d486853008aceba0cb72aa16,Malware,trojan
sppwmi.dll,Benign,-
92dbc310ca6c05b1a6460f8a925902c035c71753b5eff9469146a96336f14f73,Malware,trojan
compact.exe,Benign,-
systemd-ask-password,Benign,-
8d908637c0a79cc47e7b3487d2cc6cf9a7a8b6d3b67dbf9de848d1878d8effd5,Malware,trojan
9825184d0ab87e04f62ce0c838630eeb2dc1f66e121d63f4c981a26277c74def,Malware,trojan
9e5f9478a5e15a273de2f9a5bf9e309183c33fd24a8f4cd57cec5e2a0f5e6633,Malware,trojan
98276eb144b2955bf86b1bc9f0f8af76952bc414f35fee728d3a6c9232759a36,Malware,trojan
System.ObjectModel.dll,Benign,-
81411e544af48d94289ca38792c85128f319cf8cf6b02d59c7926ef7d5296afa,Malware,solimba
905e38963dc7a76137dcb4245ab1b052979fc4bba87b67d19a6d6b396477ee0f,Malware,trojan
97e084c8ab2d3886ceb480d644b9fcd1cca4850897065ab9e315a850ff6e8ba0,Malware,trojan
Microsoft.Office.Tools.Outlook.Implementation.ni - Copy.dll,Benign,-
9e5c4fa3ada237bfb1e8b0993a2d8df18e08433c4ec0b6f311cb3a2a52504c31,Malware,adware
dccleancrw,Benign,-
8d947ef0adbd7cce651424998303733de26df8b62f9924ec07ac0a82ae411cfb,Malware,trojan
90539908e15d89d8ba8d25a199a7c1f53a821aafa62d5a90233532c0743ec921,Malware,trojan
ProximityRtapiPal.dll,Benign,-
p2psvc.dll,Benign,-
FXSST.dll,Benign,-
97eb315ba680c2a3368ce020f35e6175b3c741e9a1ca2782f1e72d65df7f0f6b,Malware,trojan
AzSqlExt.dll,Benign,-
9e56a7283da1f870aa65d1263ed7feec275f1b913ab5cb6a961a688c945e31a4,Malware,trojan
81408c5005dcc1597ecfda9c12d3b31e84bbfe5de341c13612a8312c4e6b9749,Malware,adware
90528c10ab55044da06bf57ec86c30cc6659cc9c6dc06b52bd4cef194149a507,Malware,trojan
netnccim.dll,Benign,-
97e086c1b83906927fe2437f716e70d65ea920fe989e5df745db2772b9002c72,Malware,trojan
97e6e137e2b62735af466a62e798113e7ee5ad66e888cfe7670a480db174aba3,Malware,trojan
System.Xml.XPath.dll,Benign,-
bt-device,Benign,-
windows.applicationmodel.wallet.dll,Benign,-
shelllauncherrepository.dll,Benign,-
9827fb0d64fe8b1b82e2596f0ea6e9b8dc175d5217ba9cbb97b57357e6a549f6,Malware,trojan
System.Net.Requests.dll,Benign,-
9e5d7c391f505d8173a1543a756713c031545f1ecd94cb28819533ab5492b02c,Malware,trojan
9e51d26379372d97f08a0485b8b2d5a5bbed3f9f4b4d42c973e65ef9d66212d9,Malware,trojan
982d882fa7bf779522b930386ff5850ee306466b0eb6b0091fe90bf7e36c4281,Malware,worm
9e5061802a3cbe9a984945440063ed73161a2673589ff9773c993e72e145f93a,Malware,adware
igd12umd64.dll,Benign,-
wmitomi.dll,Benign,-
90534e3bb2b96c29d012fe6a0d6a5f47b6202e5930a7dc07e49fbdabad495cd3,Malware,trojan
System.Windows.Input.Manipulations.dll,Benign,-
msdtcadvancedinstaller.dll,Benign,-
9e545d11f12afd6f22783492c9d8f8cece01a4523530d49c849efe7e0678406c,Malware,trojan
provlaunch.exe,Benign,-
PresentationFramework.ni.dll,Benign,-
System.Windows.dll,Benign,-
IMESEARCHPS.DLL,Benign,-
92dce30cee2c237cb3cabf3df2a2d5c0857c9d27f31760859af0a3860d0566d7,Malware,trojan
ttdplm.dll,Benign,-
97e087f72c523c48a2af78c234c402380ff4425008db7027fd802d263c3d649a,Malware,domaiq
ureg.dll,Benign,-
upnphost.dll,Benign,-
Microsoft.AppV.AppVClientPowerShell.resources.dll,Benign,-
9055bd5ce7e191f66e09ebf9f2d5490e78bdc4cac942be51ada0694fa39ce733,Malware,trojan
usbreset,Benign,-
8d9c3b7a1c2c5b10383e093f636ae9b2c4e208b6f427d0690faa4678c5b8a59e,Malware,adware
iga64.dll,Benign,-
UIAutomationClient.dll,Benign,-
8146d873cdcf77ac7d83428dd56ea2cd78a658951e9d9f053b7f378023db7326,Malware,trojan
idevicescreenshot,Benign,-
windows.devices.printers.extensions.dll,Benign,-
windows.internal.devices.sensors.dll,Benign,-
8d93ab1ab75871695af734b3682f438ed89034288d0b462db970b57e62a0b381,Malware,trojan
97e182bf8acbff82b8613a61ed3a7f24aa92272a556f8bc45f031f363216ce56,Malware,worm
8d9ee088143198a842585ef550d673df6f77a24f61f72ed470545271225c98f5,Malware,trojan
97e70cf26ebce08af0eb5250d0920578277e48448a13071a5b1bd9eeaa051122,Malware,adware
97edcc9e7f32b5e01569e072153d51ba5a7aba72e9ae4f3ceeedef32d0969e3a,Malware,trojan
97e3e34a6a46c31a8af7202c0d0c2fdb00299a27b6fc957a3057268c977f5cea,Malware,trojan
dbwrap_tool,Benign,-
98a84b490b3a46f1f12ec36f8e56f26e4f3bbd6785140e9be2dfd4dfd0f4a39a,Malware,trojan
tzutil.exe,Benign,-
imkrmig.dll,Benign,-
9e51a153b87c77ea93a08eae4f20931c39f37187ab064bdce91b05ffd791877a,Malware,adware
System.IdentityModel.Services.dll,Benign,-
92d1271717c372e9c6a8fdd0708661599df1f1c19ba2eede3ae641247ae2b870,Malware,trojan
windows.ui.biofeedback.dll,Benign,-
windows.internal.adaptivecards.xamlcardrenderer.dll,Benign,-
gvgen,Benign,-
threadpoolwinrt.dll,Benign,-
delpart,Benign,-
systemd-socket-activate,Benign,-
wdsutil.dll,Benign,-
8d9d1e6ac35421b0f6119e9c77af8ff71eef04bc6c3a95d8820f6a923b3bac74,Malware,trojan
9e5d4e1e7fd32287133db2db017994ecb48d3e6802ac703236f9278865050a59,Malware,trojan
gdk-pixbuf-csource,Benign,-
9e5d3722124651b7ba00cfcfec10f198a4ba3466f7686428a0ead28220bcdd72,Malware,trojan
97e0c6f60a71557f7894d5f6cdc346a973140037aac955fa87fae979f44ded4b,Malware,trojan
cupstestppd,Benign,-
98a5709e4421642248f389a7d4997efb6e057e0a63907f3921b6c35f0c1a66f0,Malware,trojan
AuditPolicyGPManagedStubs.Interop.ni - Copy.dll,Benign,-
92df8779a29f0a3d391431d88dcc4040ee1ef3887aa385f5d355ebde879214da,Malware,trojan
9e54b0d2e259cec6729a9c925a910dffecb8fa6cfd05d87c3d49168a3e7662c0,Malware,trojan
9828515e7523d5a720e99b6b6a69bc86ac7b460ac8ae11f9a7fdac9ab37c5357,Malware,trojan
networkitemfactory.dll,Benign,-
98249bb2ee31e4105131cd697ef1443ffcdca860f62c6c646d26b5459337f7c0,Malware,sinowal
SecurityHealthSystray.exe,Benign,-
92d24128a45f33bdca5f28eb0319668cb97fb2f8a7e7b72d70a3aa4c897a4975,Malware,hacktool
92d9d1133adc9efdffc3dbf273b7b30f8998a64625eb2e559aaf9cba81a8d2f8,Malware,trojan
msvcp140_clr0400.dll,Benign,-
8d9cd98b50bf45a6b31cc67155ec6884363a7d2e704f02dfce17de437a33ce48,Malware,virus
onexui.dll,Benign,-
98ae6f350ad2441a9af359e9f4ad2b3fe3502f71a8854497cbdcccf58a96056b,Malware,adware
92d666731fadb2b92c1783e3c4ed4ea58f0bc86674d5baed3d438a07dd90352d,Malware,trojan
9e578903336fa06a72e60ecfb78083db5e95c1a99fd60d6329bba240a0d78638,Malware,trojan
uudf.dll,Benign,-
92d4e0257165c16ce95f1183d65d1abe382ac86e77f4492f8231f20a5d339da7,Malware,trojan
searchapi.cppwinrt.dll,Benign,-
97e77b4e65a969353dcd6dc74692221e27feceeb71bd785bd021d396271eb71c,Malware,trojan
97e5aaef3c71b120524e068446715d0c2066e2d71612dda9558c0bbd9378c980,Malware,trojan
9e5b48b92110157ea80322e501024c02f2b1d371f53ea27261048fa69af9ca3e,Malware,trojan
dmdskmgr.dll,Benign,-
98a0f19bd195e1157a7902e87bc20ff4455f366f1963581f199c524bc863eb13,Malware,trojan
uuidparse,Benign,-
AuthFWSnapin.dll,Benign,-
905603672b8b881a7f29838ff5d0e2fd2947b7f64c6036a613e2bcf4abd1eeeb,Malware,trojan
81489861d8ca5d3e7f7e5f60e0447954b3013a3b7729a3c6664f8d60ea6197d4,Malware,trojan
Windows.Devices.Custom.ps.dll,Benign,-
81492815af4d29cedb7187e958f4e2f1a04b86dad5487353d66f96c48e94ea80,Malware,trojan
m2400w,Benign,-
wlanhc.dll,Benign,-
97e3f647378da3920b810d95ab502344bc2891429912e7e627aa21f0eea22b7c,Malware,adware
secproc.dll,Benign,-
systemsettingsthresholdadminflowui.dll,Benign,-
Windows.Networking.XboxLive.ProxyStub.dll,Benign,-
982dbcdfe9ef40f010059ccc88ef896b825086a993546ca8108c4f894d366eaf,Malware,trojan
igdmd64.dll,Benign,-
Microsoft.PowerShell.Management.Activities.ni - Copy.dll,Benign,-
92d9f0a4638d9ab0a58ae7cbe3d3522fbfddfa9a1791749236a20ac96e39f1b9,Malware,adware
testparm,Benign,-
9e536793f64bc0cdfb6d0275f7ace5c0259cbeb952c955ee95433661d673e0f3,Malware,trojan
97e1f954ae27e7cb4d008f3e044ad305a3e808a22a075b76388cae44332d3592,Malware,adware
SpeechDiagnosticUtil.dll,Benign,-
92d878d15dc6e3ed8fda890d6a21af1286a22bc629ae85f7dfe2a2391de73373,Malware,adware
cmdkey.exe,Benign,-
8d9bc1148bfefb51b7c2ba884a097972875f339cef547658738e4acb29e67230,Malware,worm
apt-config,Benign,-
txfw32.dll,Benign,-
92d3f277a41504ef19f0126eb0c8bb1ae5bb23a36be05cdda518b67e8467f975,Malware,trojan
9e5d3bf372201a3a463ccb8c3ef7ac200ed76fc3bbec18b36cd6812e04cd6aa6,Malware,trojan
Microsoft.stdformat.dll,Benign,-
97eca27ce7ff106e1d89a16cea0f55a3b8051d6b2e4c66f8dff8562dbd9719c6,Malware,trojan
92d9bf781cc238566cded171f3423bd685543c8e40fe9f4546f244263bc92e71,Malware,trojan
8d961323960e43c4cb9aaa5abd974217379cc49bfaf246a5c8b78e22d5896404,Malware,trojan
SecEdit.exe,Benign,-
System.Activities.DurableInstancing.dll,Benign,-
netiohlp.dll,Benign,-
psicc,Benign,-
riched32.dll,Benign,-
905ecd0a0c229c06326dacdbbb2ed79946eef0999237f553b487e5036b3b9694,Malware,trojan
comcat.dll,Benign,-
8d97de862d93890913017e7bdc828b708364bfc663cf3b0e9b8a83f1a1be5d06,Malware,trojan
92debe87b8e8d7b2b223662cd211720c3bdf7f369d57cf9a67df5ce6c685b6b7,Malware,trojan
92d7c6a8ce5030dedf3bd3a5476d3ee6583c6583603cfb77f943e8272e45e5ec,Malware,worm
avahi-resolve,Benign,-
9829c31350ac7d447331c41ee35dba24b88b4185cbe4a9262de3753a8ea3e73e,Malware,adware
bdeui.dll,Benign,-
9e5056e51584dce7b3fe8f7f4773166cebbac65c1c50dd0e386662ba69ec0620,Malware,trojan
upshared.dll,Benign,-
DAFWiProv.dll,Benign,-
MSBuild.exe,Benign,-
dot3gpclnt.dll,Benign,-
windows.globalization.dll,Benign,-
crypttpmeksvc.dll,Benign,-
98aee8d65d501d037db431a494b720ced1336a0d276e2b633d8e115510e369bf,Malware,trojan
WiaExtensionHost64.dll,Benign,-
9e5e13218a74e0a66422e932ae4dce28fdb68949cc851ae40939c811f5bdec85,Malware,adware
97ea1ebfee3d9da3b033bb32d60fde5e40093244f8c21b2c5fb5a68fcce17d6d,Malware,virus
sensorscx.dll,Benign,-
814d6ec49935db4f4fb1ee59a9fce44004d098572807953dda7d67f747085f7e,Malware,worm
97e3d346d57bdeb1d164240d05c7d05fe8af76304e7de568f71f9c37aa71913f,Malware,domaiq
9e59df6b7ae7c78852d34f223ae292a0e15c00158f9b19dc03fe5ea95935aac9,Malware,trojan
System.Windows.Presentation.dll,Benign,-
scesrv.dll,Benign,-
vmickrnl.dll,Benign,-
90510ea269dda54ddea0af25f1c7ab4a45b9244fc3ae63fd583e23318e427b52,Malware,trojan
wmpnscfg.exe,Benign,-
tempsignedlicenseexchangetask.dll,Benign,-
grub-mount,Benign,-
9e55144f6a14a38b70a283dba8305c2b28a31f0e62d8ecb7403b04223e0e369a,Malware,trojan
PaymentMediatorServiceProxy.dll,Benign,-
9e5d7cece05dd6b7153da4afe0ef612d8a8928221032a92fa199cd6ce1c8f2e6,Malware,trojan
winsta.dll,Benign,-
qprocess.exe,Benign,-
92d0dd5dc63e5c3e04c5135b23803d612bc9088751fd1ca06ab1d684786abede,Malware,worm
ir50_qcxoriginal.dll,Benign,-
Microsoft.Uev.MonitorSyncProvider.dll,Benign,-
97e116f7975f1be8f7625da80bad64f6c373cc78112b6dd3dbd1799036e1df70,Malware,adware
dbus-send,Benign,-
8d904918bb0e684fd3034a87767d9040525856c3bb14372514d51d953dd0bc48,Malware,trojan
8d92a6fdf384dd22283455e55c9833c8430524fbffe82116db8071201a266bc1,Malware,trojan
x86_64-linux-gnu-elfedit,Benign,-
814212ed75ef4b763d9042d9c37033f6d8b774a375b0c8f6b1f3b3e360695189,Malware,trojan
dfdts.dll,Benign,-
982e1cdb9ae1c16b0f87a4ee84afa2f82af9b3816942a9e4621aa214c87fac09,Malware,trojan
9e59fb7932c78fb25246436e8c9b1df20ac9b7aa06fdb7dd9b3c6ecee8673118,Malware,trojan
97e2c9af10133fe62dfc5469626826d37b48344eea2f0ec60d7fc02a1816127a,Malware,trojan
Microsoft.WSMan.Management.dll,Benign,-
wuapi.dll,Benign,-
9e5041c2946935d903e552d5ce1b3b95de9f2869847dd10c1380535f13fd086a,Malware,trojan
sxs.dll,Benign,-
rometadata.dll,Benign,-
92d8e9141532fed4c1ca6e7c8c7229743d0d1b20595f66876fef3e5500e8e48f,Malware,trojan
814ce3bbba89a66828c13aafab36332b995c86811fb0f156d536ae516f05c41b,Malware,trojan
9e5a7868e584029e83c7fe3c8368031e7d633dd04313cde37dcc81805a754a74,Malware,trojan
wpbcreds.dll,Benign,-
97efeb04df87fc2067295c0024c3d370b9cf78845051283ed7e80c6ece9fe4c4,Malware,trojan
Microsoft.Office.Tools.Word.Implementation.ni - Copy.dll,Benign,-
97e339e48863114df72085a84413635eb958428252497f958ec469c9b211897a,Malware,trojan
windows.speech.dictation.dll,Benign,-
tlsbln.exe,Benign,-
97e5f3024d44c437fc51075f0a9cbd91ea9d3243cfa26267529c584e29610af0,Malware,downloader
XpsGdiConverter.dll,Benign,-
dxgwdi.dll,Benign,-
smbcquotas,Benign,-
9e56ca9ca302fea26985fd22ab9322006da3992ab99d06b12372c479b642741f,Malware,trojan
UIRibbon.dll,Benign,-
92de7d375049cff011d08b296c0d5d7f367a79b78ca576f88799eef8e9b3a44a,Malware,trojan
dhcpsapi.dll,Benign,-
9823b8ac78d133ad0149bcd0e19c0f3321ce689b35cf20894a243133b766572e,Malware,trojan
92dfecf369a8e7a7021298292efb920515d7c7b463530ed8b720d42f278b687f,Malware,trojan
905ad9df36938c1e3b1c1c72a84269119e6bd40ba24d64254692609e355ea595,Malware,trojan
dpx.dll,Benign,-
97e40e33cf94bf2a4ae9d47e6d740f7f457f4526a620f97bb6c1a3ee836da7fb,Malware,trojan
97e1fbd8d9458a9e51eed0fb7db98b951930d2501d89bd4b596fdd2c35e1509a,Malware,trojan
AGS.dll,Benign,-
92d028f1aef2a900d76ce51a6fc6572facfa9364f23490a690e52c0848733eee,Malware,trojan
Microsoft.Isam.Esent.Interop.Wsa.dll,Benign,-
81490c14b60413575eaf29a4368696d620e18e724f2055c6a6749cbef81eb512,Malware,trojan
98a057e3c9db8ab3c7df3e69036ea3377097532cb1ff571dec88569c8f6fd775,Malware,trojan
Microsoft.Security.ApplicationId.PolicyManagement.PolicyManager.dll,Benign,-
EventViewer.dll,Benign,-
unpux.dll,Benign,-
9e50787fddbfbb5ce060a5519379d0ec616433de88567cafd219503643eae4a6,Malware,worm
TSVIPSrv.dll,Benign,-
97e0d0f3da136763dd42ae2f40ac9bb38ce31d35931184f08eca4608620af73c,Malware,trojan
vulkan-1-64.dll,Benign,-
Policy.11.0.Microsoft.Office.Interop.Outlook.dll,Benign,-
t2embed.dll,Benign,-
sppcomapi.dll,Benign,-
RdpSa.exe,Benign,-
98a718afd7369d6029f208c9753640509a3c034999d2c14cc06c5facfe6d213a,Malware,virus
90578b8d550305275841996ad989cd0b44d0cd84881488bb586f5f15bd7c163f,Malware,trojan
RelPost.exe,Benign,-
98257d0080c870db84c1f1c6117b5e333b3cd65c2e60b35902f18a95a734b8e5,Malware,worm
9e5d803578772f8c38b64fa5d18cd6a000c165c4c6c9f3551abf7bb01a136123,Malware,trojan
92df2be03c20bc163372ff6ceb6ffc8cd4d5a4481bf077a66178c4e85605568c,Malware,trojan
lp_solve,Benign,-
AdobeXMP.dll,Benign,-
UwfServicingShell.exe,Benign,-
98232e261bb57dd93b60d4aaf7eb10e15c61c1446206f9f8fec0a5debda42594,Malware,trojan
98a2af47d0a979157ff9fe438423876ebb114cd38f095d6ff51b26b2e3a353f6,Malware,trojan
8d9d28b18685636235ca1995de66bf6688fe9fa2b7867f4f1cd8b8fa9d8967ed,Malware,trojan
BitLockerToGo.exe,Benign,-
Windows.Foundation.ni.dll,Benign,-
unshare,Benign,-
MPG4DECD.DLL,Benign,-
unzip,Benign,-
92df80b8c68ac3cd6cdf9b78579f08c1c56d9b56b72b4fb4740d701816295023,Malware,adware
dsquery.dll,Benign,-
92d31d979e1fae148d1ae11227205530549ccc80054b1eb05d22b17c348a7520,Malware,worm
97e316c17bb3b02f5ec5a3495cbca2f7eec525e7eb702a629c7fa3a17b4e4aa5,Malware,worm
92d95507ff2d0e0ca369c53869521aac208551fe7f858e994573c94253a91dfb,Malware,worm
9826793ba3af21cf03a9148b3bffabed930488b7609e59c9af80751c29412edc,Malware,trojan
92dd1e1a724114c939fc88440cd2d00f8c99ca40f83a8c3ded63b4dc71e96279,Malware,trojan
92db39b1cbd0273ba582f2feacae0e890d17e6d543135762078e20a82bc628d1,Malware,adware
97e5a6d3e55b22d288819ba6a6e54d008802913c4c8af93fb1335663508f3cc2,Malware,trojan
windowslivelogin.dll,Benign,-
hexdump,Benign,-
ir41_qc.dll,Benign,-
sysfxui.dll,Benign,-
catman,Benign,-
grub-mkimage,Benign,-
shacct.dll,Benign,-
IMJPDCTP.DLL,Benign,-
MIGUIControls.resources.dll,Benign,-
Microsoft.PowerShell.ISECommon.ni.dll,Benign,-
windowscodecsraw.dll,Benign,-
TetheringIeProvider.dll,Benign,-
systemd-run,Benign,-
98a21797715f26e075a61782a283222f537f0998f52fb54f91915cc5b4425626,Malware,trojan
905c26d1e365a04535df3e09aa3e2d0ac857c461cb478d8372f644467e69d1f8,Malware,trojan
97e1d1d528d854edf18da41457f5e5c5603df95dd4707768245278d349d20ac6,Malware,trojan
92ddb7a733610f36babc7ff6f0c183905f083afc074c0529c4e901487f97eb7d,Malware,trojan
98a1e2cc4f8cc40285bbe20736638bf4f786950934dd9cd58a45ccc9b81ffff6,Malware,adware
9059dc04f130ac091873cb7cbb9c342174d24ea45e3697ed8e2ac1aff0149385,Malware,trojan
vulkan64.dll,Benign,-
IntelMultiPaSetupDll.dll,Benign,-
92de26871b65eef34579df2487d65182f7fb9ecaa69f1541ebf81fb8459c8be1,Malware,adware
9825b84b389a62c05847875b81742af8747482b03fb90db45c3c1473e27cbbad,Malware,virus
Microsoft.Security.ApplicationId.Wizards.AutomaticRuleGenerationWizard.ni.dll,Benign,-
90533cb5b0273695fa919915607452166db886b488b4d920cad79f97bcd278ba,Malware,worm
97e459c6ecbbd1e0730e76abbd3b191018afaca0919dd98e6142d2e99135f110,Malware,trojan
windows.networking.sockets.pushenabledapplication.dll,Benign,-
wwancfg.dll,Benign,-
timeout,Benign,-
F12Script.dll,Benign,-
smartcardbackgroundpolicy.dll,Benign,-
iscsicpl.exe,Benign,-
bthserv.dll,Benign,-
vdmdbg.dll,Benign,-
appres,Benign,-
8d9f077ead35af4d5d4408b73b6533f5e614e417a80e54da63ae135ba3570182,Malware,trojan
8143e4acfb3237afc31c4e4af5833c4de55fa15e86ae3e18b76c767b8e3b303c,Malware,trojan
winhttpcom.dll,Benign,-
RMActivate_ssp.exe,Benign,-
814207041da27a6bb6ba1256792aafe872be593d26b9584104cb4bb9cc95aa7d,Malware,trojan
97eff606b534cf228229062a8525307989532db3af9a5c2848f06252769a313d,Malware,trojan
81467eb264535a45a8bab468a87d5061659fb516c297460f5fffc0faeaaac546,Malware,trojan
92d78a00fe822a38aeb0e89221ba1d22271a21cff28c1840464cd477a11be8a2,Malware,worm
sysmain.dll,Benign,-
9e58b1fb034004ab9fe20fcb18294d36e5fe4b7d8db4aaf1bd11f735152b665f,Malware,virus
97eff7922915d8a510b552546acc3cee38eb5e396e2423522115674dabff5969,Malware,trojan
9e5c4f3733b14e737a49c74db00c71b164ef1682b60e9b8501df15accb9860f7,Malware,trojan
eUICCsCSP.dll,Benign,-
982a98c3e1022dbd4166674b2e2536696b476b0d1f2174c8e59ba1bae67e2037,Malware,adware
windows.cortana.onecore.dll,Benign,-
97e736a1156b1c63d6655e2e49ccd77ed56a52686c93ca40ddf285cb07264871,Malware,trojan
dxdiag.exe,Benign,-
napinit.ni - Copy.dll,Benign,-
ipcs,Benign,-
settingsync.dll,Benign,-
metacity-theme-viewer,Benign,-
Microsoft.Activities.Build.dll,Benign,-
idevicebackup,Benign,-
System.Web.DataVisualization.dll,Benign,-
xlogo,Benign,-
Microsoft.WindowsSearch.Commands.ni.dll,Benign,-
97eae9ba4c9bfc30a17167c97f399f8ecc67c2bf2cb6bc74f5269fe22b94f9c7,Malware,trojan
8d946038080e3ed51f9e2c93fbcaed4a803c777796f40779bff0c06bae699a58,Malware,trojan
werui.dll,Benign,-
9e5940331248e195dee0397d44a893b0a90cb2d1078046ddbdf78429ff3cfc99,Malware,trojan
windows.internal.ui.shell.windowtabmanager.dll,Benign,-
Policy.11.0.Microsoft.Office.Interop.Excel.dll,Benign,-
9823651efdc8c3ed28ad6fcebcd12fa419fe4baa885fe494e687469aed82dd4e,Malware,trojan
982e7ebf9099dfb116cd587e0fe0390d10e2e0ada6f7458d5748850281e818b2,Malware,trojan
wups2.dll,Benign,-
nc.openbsd,Benign,-
NcaSvc.dll,Benign,-
92d69d6d2f7488f013c564fd27df5e2698967f7849dbb4829ca7183ada547a3a,Malware,virus
Microsoft.PowerShell.DSC.FileDownloadManager.Resources.dll,Benign,-
offfilt.dll,Benign,-
9e5c6138de31a448c61dcebc57834acf48dd0a54ebdc2b264a4312160b76a13a,Malware,worm
fsutilext.dll,Benign,-
tserrredir.dll,Benign,-
msdtckrm.dll,Benign,-
RmClient.exe,Benign,-
sbscmp10.dll,Benign,-
tpmvscmgr.exe,Benign,-
92dfe593874fa0305ff5b8b911f21de8db95c9938edd2ba111f2dad9104c0375,Malware,adware
