name,Label
9e52382981296442e89c3710664315bdcb549adabddd5f3d336a96e941b5384c,Malware
9e5713dcabb8eb79be48f8a10f217c20937502c07c5c59492c5c98e57986593f,Malware
9e5392e157b0b162c5ccbd9a82a584648ba581c33142148408a72fd83304d98d,Malware
9e50cfe098e4d93baef25fb28ccb5855ef3b124083771bc4dcac39b7e0acba66,Malware
9e58b1fb034004ab9fe20fcb18294d36e5fe4b7d8db4aaf1bd11f735152b665f,Malware
sspisrv.dll,Benign
fhuxpresentation.dll,Benign
netiohlp.dll,Benign
prune,Benign
BitsProxy.dll,Benign
Microsoft.PowerShell.Workflow.ServiceCore.Resources.dll,Benign
Microsoft.PowerShell.Security.Activities.ni - Copy.dll,Benign
asycfilt.dll,Benign
mmgaproxystub.dll,Benign
ftpextps.dll,Benign
mssign32.dll,Benign
SecurityHealthSystray.exe,Benign
amidi,Benign
System.IdentityModel.dll,Benign
Microsoft.Security.ApplicationId.PolicyManagement.PolicyEngineApi.Interop.ni - Copy.dll,Benign
Microsoft.Windows.Diagnosis.Commands.WriteDiagTelemetry.resources.dll,Benign
ecryptfs-add-passphrase,Benign
rasapi32.dll,Benign
MMCEx.ni.dll,Benign
Microsoft.Office.Tools.Excel.v9.0.resources.dll,Benign
ntlanui2.dll,Benign
RemoteWipeCSP.dll,Benign
Microsoft.Security.ApplicationId.PolicyManagement.PolicyModel.Resources.dll,Benign
System.Diagnostics.StackTrace.dll,Benign
netstandard.dll,Benign
httpai.dll,Benign
gnome-session-inhibit,Benign
d3d8.dll,Benign
scrptadm.dll,Benign
FXSXP32.dll,Benign
fallocate,Benign
mesg,Benign
muffin-theme-viewer,Benign
MTF.dll,Benign
msdatasrc.dll,Benign
Microsoft.Windows.DeveloperLicense.Commands.Resources.dll,Benign
DevicePairingProxy.dll,Benign
Microsoft.Security.ApplicationId.PolicyManagement.PolicyEngineApi.Interop.ni.dll,Benign
atiuxp64.dll,Benign
ias.dll,Benign
serviceds.dll,Benign
System.Management.Automation.ni.dll,Benign
RemoveDeviceElevated.dll,Benign
intel-virtual-output,Benign
rpcref.dll,Benign
appstreamcli,Benign
lavadecode,Benign
DAFWiProv.dll,Benign
rotmgr.dll,Benign
bt-agent,Benign
opldecode,Benign
provisioningcommandscsp.dll,Benign
msvcp90.dll,Benign
CHxReadingStringIME.dll,Benign
scesrv.dll,Benign
choom,Benign
basename,Benign
padrs412.dll,Benign
setproxycredential.dll,Benign
dgtrayicon.exe,Benign
sppcommdlg.dll,Benign
igd12dxva64.dll,Benign
klist.exe,Benign
sharehost.dll,Benign
IMJPCD.DLL,Benign
msguniq,Benign
dusmsvc.dll,Benign
hex2hcd,Benign
Microsoft.Build.Conversion.v4.0.dll,Benign
Microsoft.Windows.DSC.CoreConfProviders.dll,Benign
showkey,Benign
gtf,Benign
smbpasswd,Benign
Microsoft.VisualStudio.Tools.Applications.ServerDocument.v9.0.resources.dll,Benign
gtscheck,Benign
Microsoft.VisualBasic.Compatibility.Data.dll,Benign
Microsoft.ApplicationId.Framework.dll,Benign
SMTPCons.dll,Benign
reg.exe,Benign
msimtf.dll,Benign
AuthFWSnapIn.Resources.dll,Benign
SensApi.dll,Benign
frprov.dll,Benign
mciqtz32.dll,Benign
qappsrv.exe,Benign
DscTimer.dll,Benign
chcon,Benign
Microsoft.Dism.Powershell.Resources.dll,Benign
shgina.dll,Benign
System.Configuration.Install.dll,Benign
Microsoft.VisualStudio.Tools.Applications.Runtime.v10.0.dll,Benign
gtscompare,Benign
fc-cache,Benign
stdprov.dll,Benign
oclock,Benign
fhuxpresentation.Resources.dll,Benign
Microsoft.Windows.Diagnosis.Commands.WriteDiagProgress.resources.dll,Benign
iscsicli.exe,Benign
Microsoft.PowerShell.Management.Activities.ni - Copy.dll,Benign
Microsoft.Office.Tools.Outlook.Implementation.resources.dll,Benign
idevicescreenshot,Benign
gnome-power-statistics,Benign
dusmtask.exe,Benign
pnppolicy.dll,Benign
loadperf.dll,Benign
System.IO.Compression.dll,Benign
resetengonline.dll,Benign
Policy.11.0.Microsoft.Office.Interop.Word.dll,Benign
Microsoft.Security.ApplicationId.PolicyManagement.PolicyManager.ni - Copy.dll,Benign
gnome-terminal.real,Benign
qprocess.exe,Benign
Microsoft.Windows.Diagnosis.Commands.UpdateDiagReport.ni - Copy.dll,Benign
chown,Benign
MaxxAudioIntelKabylake64.dll,Benign
ngcksp.dll,Benign
staterepository.core.dll,Benign
Microsoft.Uev.MonitorSyncProvider.dll,Benign
resolvectl,Benign
cca.dll,Benign
napinit.Resources.dll,Benign
sensorscx.dll,Benign
Microsoft.Office.Interop.Publisher.dll,Benign
gucharmap,Benign
credwiz.exe,Benign
recovery.dll,Benign
soelim,Benign
objsel.dll,Benign
scardbi.dll,Benign
d3d10_1.dll,Benign
aspperf.dll,Benign
localsec.dll,Benign
occache.dll,Benign
SecurityAuditPoliciesSnapIn.dll,Benign
lltdapi.dll,Benign
slwga.dll,Benign
dpkg-query,Benign
licmgr10.dll,Benign
luit,Benign
samcli.dll,Benign
Policy.1.0.Microsoft.Powershell.Commands.Management.dll,Benign
rtffilt.dll,Benign
ksetup.exe,Benign
RTHDASIO64.dll,Benign
iumdll.dll,Benign
schedcli.dll,Benign
Microsoft.Windows.Diagnosis.Commands.WriteDiagProgress.ni.dll,Benign
desktop-file-install,Benign
msdtc.exe,Benign
System.Linq.Parallel.dll,Benign
sprof,Benign
smartcardcredentialprovider.dll,Benign
bwrap,Benign
print.exe,Benign
ClipRenew.exe,Benign
ptpprov.dll,Benign
cipher.exe,Benign
rmsroamingsecurity.dll,Benign
System.IO.Compression.FileSystem.ni.dll,Benign
netsh.exe,Benign
charmap.exe,Benign
abocomp.dll,Benign
System.IO.MemoryMappedFiles.dll,Benign
System.Reflection.Extensions.dll,Benign
jpgicc,Benign
SimAuth.dll,Benign
msvcp100.dll,Benign
mate-panel,Benign
replace.exe,Benign
Microsoft.VisualStudio.Tools.Office.Runtime.ni - Copy.dll,Benign
pdhui.dll,Benign
AzSqlExt.dll,Benign
dwmghost.dll,Benign
System.ComponentModel.DataAnnotations.ni - Copy.dll,Benign
resourcepolicyserver.dll,Benign
grub-mkfont,Benign
ss_conn_launcher.exe,Benign
libssl-1_1-x64.dll,Benign
fmifs.dll,Benign
sha384sum,Benign
CORPerfMonExt.dll,Benign
grub-render-label,Benign
stdbuf,Benign
ir50_qcxoriginal.dll,Benign
Policy.12.0.Microsoft.Office.Interop.Outlook.dll,Benign
EventTracingManagement.dll,Benign
rev,Benign
sigverif.exe,Benign
getopt,Benign
mkmanifest,Benign
alsabat,Benign
nop,Benign
rdpidd.dll,Benign
smbwmiv2.dll,Benign
fwupdate,Benign
col,Benign
Microsoft.Uev.Management.dll,Benign
pkttyagent,Benign
System.Numerics.ni.dll,Benign
NetCfgNotifyObjectHost.exe,Benign
dasHost.exe,Benign
ip,Benign
securityhealthagent.dll,Benign
btmgmt,Benign
Microsoft.Office.Tools.Common.dll,Benign
offlinesam.dll,Benign
PerfCounterInstaller.dll,Benign
acledit.dll,Benign
printenv,Benign
smiengine.dll,Benign
cryptocme.dll,Benign
Microsoft.VisualStudio.Tools.Office.Contract.v10.0.dll,Benign
oddbse32.dll,Benign
pwlauncher.exe,Benign
SortWindows62.dll,Benign
sbscmp10.dll,Benign
mkfifo,Benign
rpcnsh.dll,Benign
efsadu.dll,Benign
ChsIFEComp.dll,Benign
System.Drawing.dll,Benign
dsquery.dll,Benign
cat,Benign
glxgears,Benign
System.Data.Common.dll,Benign
obexctl,Benign
Microsoft.Windows.DeveloperLicense.Commands.dll,Benign
dnsext.dll,Benign
MapsBtSvcProxy.dll,Benign
cryptdlg.dll,Benign
concrt140.dll,Benign
Microsoft.Windows.Appx.PackageManager.Commands.ni.dll,Benign
growisofs,Benign
srm_ps.dll,Benign
msvcp140_codecvt_ids.dll,Benign
hcproviders.dll,Benign
dmloader.dll,Benign
rdsxvmaudio.dll,Benign
l2gpstore.dll,Benign
hexchat,Benign
Microsoft.VisualStudio.Tools.Applications.Contract.v9.0.dll,Benign
secinit.exe,Benign
Microsoft.WSMan.Management.Activities.dll,Benign
ndproxystub.dll,Benign
Microsoft.Dtc.PowerShell.Resources.dll,Benign
msvcp140_1.dll,Benign
Microsoft.Windows.Diagnosis.Commands.UpdateDiagRootcause.ni.dll,Benign
System.Net.Primitives.dll,Benign
cmstp.exe,Benign
System.Deployment.ni.dll,Benign
batmeter.dll,Benign
swprv.dll,Benign
AdobeLinguistic.dll,Benign
foo2qpdl,Benign
System.IdentityModel.Services.dll,Benign
sessenv.dll,Benign
ExtExport.exe,Benign
powershell_ise.resources.dll,Benign
scrobj.dll,Benign
setpriv,Benign
amdmiracast.dll,Benign
audiodev.dll,Benign
Log4Net.dll,Benign
ddraw.dll,Benign
spbcd.dll,Benign
settingshandlers_fonts.dll,Benign
cofire.exe,Benign
Policy.14.0.Microsoft.Vbe.Interop.dll,Benign
d3dxof.dll,Benign
ccme_base_non_fips.dll,Benign
mkdir,Benign
inetmib1.dll,Benign
mcupdate_AuthenticAMD.dll,Benign
IPELoggingDictationHelper.dll,Benign
srdelayed.exe,Benign
doskey.exe,Benign
rdvgu1164.dll,Benign
ppdmerge,Benign
sqlxmlx.dll,Benign
System.Diagnostics.Debug.dll,Benign
System.ComponentModel.Primitives.dll,Benign
gst-launch-1.0,Benign
keyctl,Benign
peekfd,Benign
localectl,Benign
implatsetup.dll,Benign
gnome-font-viewer,Benign
ngettext,Benign
storagecontexthandler.dll,Benign
mtxex.dll,Benign
pwrshplugin.dll,Benign
iclsProxyInternal.dll,Benign
ideviceinfo,Benign
rdvgumd32.dll,Benign
sbscmp20_perfcounter.dll,Benign
PhotoBase.dll,Benign
Microsoft.VisualStudio.Tools.Applications.Hosting.dll,Benign
Microsoft.Dtc.PowerShell.ni.dll,Benign
CbsApi.dll,Benign
SpeechUXWiz.exe,Benign
Policy.14.0.Microsoft.Office.Interop.Word.dll,Benign
